Lokal;ID;Behandling;FDA;Antal;Struktur;Kommentar;ID
M_Parisarieviken_N.;2_5.10;Heatweed;död;0;cortex;;2
M_Parisarieviken_N.;3_1.1;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_1.2;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_1.3;Heatweed;död;0;cortex;hyfer;3
M_Parisarieviken_N.;3_1.4;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_1.5;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_1.6;Heatweed;död;0;pith;;3
M_Parisarieviken_N.;3_1.7;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_1.8;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_1.9;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_1.10;Heatweed;död;0;pith;;3
M_Parisarieviken_N.;3_2.1;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.2;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.3;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.4;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.5;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.6;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.7;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.8;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_2.9;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_2.10;Heatweed;död;0;pith;;3
M_Parisarieviken_N.;3_3.1;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_3.2;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_3.3;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_3.4;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_3.5;Heatweed;död med microliv;1;cortex;;3
M_Parisarieviken_N.;3_3.6;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_3.7;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_3.8;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_3.9;Heatweed;död;0;pith;;3
M_Parisarieviken_N.;3_3.10;Heatweed;död;0;pith;;3
M_Parisarieviken_N.;3_4.1;Heatweed;levande;183;pith;;3
M_Parisarieviken_N.;3_4.2;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_4.3;Heatweed;levande;46;cortex;;3
M_Parisarieviken_N.;3_4.4;Heatweed;levande;14;cortex;;3
M_Parisarieviken_N.;3_4.5;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_4.6;Heatweed;levande;85;cortex;spiral?;3
M_Parisarieviken_N.;3_4.7;Heatweed;levande;70;cortex;;3
M_Parisarieviken_N.;3_4.8;Heatweed;levande;108;cortex;;3
M_Parisarieviken_N.;3_4.9;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_4.10;Heatweed;levande;64;cortex;;3
M_Parisarieviken_N.;3_5.1;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.2;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.3;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.4;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.5;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.6;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;3_5.7;Heatweed;död;0;cortex;;3
M_Parisarieviken_N.;3_5.8;Heatweed;levande;144;cortex;;3
M_Parisarieviken_N.;3_5.9;Heatweed;levande;120;pith;;3
M_Parisarieviken_N.;3_5.10;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_N.;4_1.1;Heatweed;levande;30;cortex;;4
M_Parisarieviken_N.;4_1.2;Heatweed;levande;32;cortex;;4
M_Parisarieviken_N.;4_1.3;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_N.;4_1.4;Heatweed;levande;42;pith;;4
M_Parisarieviken_N.;4_1.5;Heatweed;levande;40;cortex;;4
M_Parisarieviken_N.;4_1.6;Heatweed;levande;36;cortex;;4
M_Parisarieviken_N.;4_1.7;Heatweed;levande;36;cortex;;4
M_Parisarieviken_N.;4_1.8;Heatweed;levande;9;cortex;;4
M_Parisarieviken_N.;4_1.9;Heatweed;levande;94;cortex;;4
M_Parisarieviken_N.;4_1.10;Heatweed;levande;107;pith;;4
M_Parisarieviken_N.;4_1.11;Heatweed;levande;12;cortex;;4
M_Parisarieviken_N.;4_2.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_N.;4_2.2;Heatweed;levande;78;cortex;;4
M_Parisarieviken_N.;4_2.3;Heatweed;levande;148;cortex;;4
M_Parisarieviken_N.;4_2.4;Heatweed;levande;155;cortex;;4
M_Parisarieviken_N.;4_2.5;Heatweed;levande;93;cortex;;4
M_Parisarieviken_N.;4_2.6;Heatweed;levande;234;cortex;;4
M_Parisarieviken_N.;4_2.7;Heatweed;levande;141;cortex;;4
M_Parisarieviken_N.;4_2.8;Heatweed;levande;80;cortex;;4
M_Parisarieviken_N.;4_2.9;Heatweed;levande;99;cortex;;4
M_Parisarieviken_N.;4_2.10;Heatweed;levande;6;cortex;;4
M_Parisarieviken_N.;4_3.1;Heatweed;levande;52;cortex;;4
M_Parisarieviken_N.;4_3.2;Heatweed;levande;18;cortex;;4
M_Parisarieviken_N.;4_3.3;Heatweed;levande;35;cortex;;4
M_Parisarieviken_N.;4_3.4;Heatweed;levande;25;cortex;;4
M_Parisarieviken_N.;4_3.5;Heatweed;levande;29;cortex;;4
M_Parisarieviken_N.;4_3.6;Heatweed;levande;48;cortex;;4
M_Parisarieviken_N.;4_3.7;Heatweed;levande;157;cortex;;4
M_Parisarieviken_N.;4_3.8;Heatweed;levande;31;cortex;;4
M_Parisarieviken_N.;4_3.9;Heatweed;levande;3;cortex;;4
M_Parisarieviken_N.;4_3.10;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_N.;4_4.1;Heatweed;levande;178;cortex;;4
M_Parisarieviken_N.;4_4.2;Heatweed;levande;143;cortex;;4
M_Parisarieviken_N.;4_4.3;Heatweed;levande;104;cortex;;4
M_Parisarieviken_N.;4_4.4;Heatweed;levande;66;cortex;;4
M_Parisarieviken_N.;4_4.5;Heatweed;levande;73;cortex;;4
M_Parisarieviken_N.;4_4.6;Heatweed;levande;62;cortex;;4
M_Parisarieviken_N.;4_4.7;Heatweed;levande;63;cortex;;4
M_Parisarieviken_N.;4_4.8;Heatweed;levande;49;pith;;4
M_Parisarieviken_N.;4_4.9;Heatweed;levande;45;pith;;4
M_Parisarieviken_N.;4_4.10;Heatweed;levande;52;pith;;4
M_Parisarieviken_N.;4_5.1;Heatweed;levande;40;cortex;;4
M_Parisarieviken_N.;4_5.2;Heatweed;levande;22;cortex;;4
M_Parisarieviken_N.;4_5.3;Heatweed;levande;65;cortex;;4
M_Parisarieviken_N.;4_5.4;Heatweed;levande;94;cortex;;4
M_Parisarieviken_N.;4_5.5;Heatweed;levande;71;cortex;;4
M_Parisarieviken_N.;4_5.6;Heatweed;levande;109;cortex;;4
M_Parisarieviken_N.;4_5.7;Heatweed;levande;104;cortex;;4
M_Parisarieviken_N.;4_5.8;Heatweed;levande;113;cortex;;4
M_Parisarieviken_N.;4_5.9;Heatweed;levande;2;vascular tissue;;4
M_Parisarieviken_N.;4_5.10;Heatweed;levande;47;cortex;spets;4
M_Parisarieviken_N.;4_5.11;Heatweed;levande;17;pith;;4
M_Parisarieviken_N.;5_1.1;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_1.2;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_1.3;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_1.4;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_1.5;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_1.6;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_1.7;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_1.8;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_1.9;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_1.10;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_2.1;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_2.2;Heatweed;levande;19;cortex;;5
M_Parisarieviken_N.;5_2.3;Heatweed;levande;24;cortex;;5
M_Parisarieviken_N.;5_2.4;Heatweed;levande;39;pith;;5
M_Parisarieviken_N.;5_2.5;Heatweed;levande;60;cortex;;5
M_Parisarieviken_N.;5_2.6;Heatweed;levande;31;cortex;;5
M_Parisarieviken_N.;5_2.7;Heatweed;levande;31;cortex;;5
M_Parisarieviken_N.;5_2.8;Heatweed;levande;13;cortex;;5
M_Parisarieviken_N.;5_2.9;Heatweed;levande;20;cortex;;5
M_Parisarieviken_N.;5_2.10;Heatweed;levande;64;pith;;5
M_Parisarieviken_N.;5_3.1;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_3.2;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_3.3;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_3.4;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_3.5;Heatweed;död;0;pith;;5
M_Parisarieviken_N.;5_3.6;Heatweed;död;0;pith;;5
M_Parisarieviken_N.;5_3.7;Heatweed;död med microliv;1;vascular tissue;;5
M_Parisarieviken_N.;5_3.8;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_3.9;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_3.10;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_4.1;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_4.2;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_4.3;Heatweed;levande;10;cortex;;5
M_Parisarieviken_N.;5_4.4;Heatweed;levande;9;cortex;;5
M_Parisarieviken_N.;5_4.5;Heatweed;levande;38;pith;;5
M_Parisarieviken_N.;5_4.6;Heatweed;levande;19;pith;;5
M_Parisarieviken_N.;5_4.7;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_4.8;Heatweed;levande;3;pith;;5
M_Parisarieviken_N.;5_4.9;Heatweed;levande;6;cortex;;5
M_Parisarieviken_N.;5_4.10;Heatweed;död;0;pith;;5
M_Parisarieviken_N.;5_5.1;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_5.2;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_5.3;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_5.4;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_5.5;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_5.6;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_N.;5_5.7;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_5.8;Heatweed;död;0;cortex;autofluorescens;5
M_Parisarieviken_N.;5_5.9;Heatweed;död;0;cortex;;5
M_Parisarieviken_N.;5_5.10;Heatweed;död;0;cortex;;5
M_Parisarieviken_S.;1_1.1;Heatweed;levande;122;cortex;;1
M_Parisarieviken_S.;1_1.2;Heatweed;levande;213;cortex;;1
M_Parisarieviken_S.;1_1.3;Heatweed;levande;82;cortex;;1
M_Parisarieviken_S.;1_1.4;Heatweed;död;0;cortex;;1
M_Parisarieviken_S.;1_1.5;Heatweed;levande;44;cortex;;1
M_Parisarieviken_S.;1_1.6;Heatweed;levande;35;cortex;;1
M_Parisarieviken_S.;1_1.7;Heatweed;levande;6;cortex;;1
M_Parisarieviken_S.;1_1.8;Heatweed;levande;16;cortex;;1
M_Parisarieviken_S.;1_1.9;Heatweed;levande;115;pith;;1
M_Parisarieviken_S.;1_1.10;Heatweed;levande;73;pith;;1
M_Parisarieviken_S.;1_1.11;Heatweed;levande;75;pith;;1
M_Parisarieviken_S.;1_2.1;Heatweed;levande;106;cortex;;1
M_Parisarieviken_S.;1_2.2;Heatweed;levande;204;cortex;;1
M_Parisarieviken_S.;1_2.3;Heatweed;levande;39;cortex;;1
M_Parisarieviken_S.;1_2.4;Heatweed;levande;30;cortex;;1
M_Parisarieviken_S.;1_2.5;Heatweed;levande;84;pith;;1
M_Parisarieviken_S.;1_2.6;Heatweed;levande;57;cortex;;1
M_Parisarieviken_S.;1_2.7;Heatweed;levande;34;pith;;1
M_Parisarieviken_S.;1_2.8;Heatweed;levande;57;pith;;1
M_Parisarieviken_S.;1_2.9;Heatweed;levande;42;pith;;1
M_Parisarieviken_S.;1_2.10;Heatweed;levande;2;vascular tissue;;1
M_Parisarieviken_S.;1_3.1;Heatweed;levande;2;cortex;;1
M_Parisarieviken_S.;1_3.2;Heatweed;levande;87;cortex;;1
M_Parisarieviken_S.;1_3.3;Heatweed;död;0;vascular tissue;;1
M_Parisarieviken_S.;1_3.4;Heatweed;levande;64;cortex;låg exposure;1
M_Parisarieviken_S.;1_3.5;Heatweed;levande;114;cortex;låg exposure;1
M_Parisarieviken_S.;1_3.6;Heatweed;levande;174;cortex;låg exposure;1
M_Parisarieviken_S.;1_3.7;Heatweed;levande;83;cortex;låg exposure;1
M_Parisarieviken_S.;1_3.8;Heatweed;levande;60;cortex;låg exposure;1
M_Parisarieviken_S.;1_3.9;Heatweed;levande;118;pith;låg exposure;1
M_Parisarieviken_S.;1_3.10;Heatweed;levande;106;pith;låg exposure;1
M_Parisarieviken_S.;1_4.1;Heatweed;levande;17;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.2;Heatweed;levande;31;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.3;Heatweed;död;0;vascular tissue;;1
M_Parisarieviken_S.;1_4.4;Heatweed;levande;113;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.5;Heatweed;levande;134;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.6;Heatweed;levande;163;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.7;Heatweed;levande;75;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.8;Heatweed;levande;28;cortex;låg exposure;1
M_Parisarieviken_S.;1_4.9;Heatweed;levande;104;pith;låg exposure;1
M_Parisarieviken_S.;1_4.10;Heatweed;levande;79;pith;låg exposure;1
M_Parisarieviken_S.;1_5.1;Heatweed;levande;199;cortex;;1
M_Parisarieviken_S.;1_5.2;Heatweed;levande;62;cortex;;1
M_Parisarieviken_S.;1_5.3;Heatweed;levande;3;cortex;;1
M_Parisarieviken_S.;1_5.4;Heatweed;död;0;vascular tissue;;1
M_Parisarieviken_S.;1_5.5;Heatweed;död;0;vascular tissue;;1
M_Parisarieviken_S.;1_5.6;Heatweed;levande;85;pith;;1
M_Parisarieviken_S.;1_5.7;Heatweed;levande;23;pith;;1
M_Parisarieviken_S.;1_5.8;Heatweed;levande;118;pith, cortex;;1
M_Parisarieviken_S.;1_5.9;Heatweed;levande;136;pith, cortex;;1
M_Parisarieviken_S.;1_5.10;Heatweed;levande;99;pith;;1
M_Parisarieviken_S.;2_1.1;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.2;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.3;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.4;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.5;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.6;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.7;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.8;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_1.9;Heatweed;död;0;vascular tissue;;2
M_Parisarieviken_S.;2_1.10;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_2.1;Heatweed;levande;48;cortex;;2
M_Parisarieviken_S.;2_2.2;Heatweed;levande;2;cortex;;2
M_Parisarieviken_S.;2_2.3;Heatweed;levande;50;cortex;;2
M_Parisarieviken_S.;2_2.4;Heatweed;levande;28;cortex;;2
M_Parisarieviken_S.;2_2.5;Heatweed;levande;32;cortex;;2
M_Parisarieviken_S.;2_2.6;Heatweed;levande;52;cortex;;2
M_Parisarieviken_S.;2_2.7;Heatweed;levande;32;cortex;;2
M_Parisarieviken_S.;2_2.8;Heatweed;levande;65;cortex;;2
M_Parisarieviken_S.;2_2.9;Heatweed;levande;35;pith;;2
M_Parisarieviken_S.;2_2.10;Heatweed;död;0;vascular tissue;;2
M_Parisarieviken_S.;2_3.1;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_3.2;Heatweed;levande;5;cortex;;2
M_Parisarieviken_S.;2_3.3;Heatweed;levande;7;cortex;;2
M_Parisarieviken_S.;2_3.4;Heatweed;levande;4;cortex;;2
M_Parisarieviken_S.;2_3.5;Heatweed;levande;8;cortex;;2
M_Parisarieviken_S.;2_3.6;Heatweed;levande;16;pith;;2
M_Parisarieviken_S.;2_3.7;Heatweed;levande;9;pith;;2
M_Parisarieviken_S.;2_3.8;Heatweed;levande;6;pith;;2
M_Parisarieviken_S.;2_3.9;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_3.10;Heatweed;död;0;vascular tissue;;2
M_Parisarieviken_S.;2_4.1;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_4.2;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_4.3;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_4.4;Heatweed;levande;7;cortex;;2
M_Parisarieviken_S.;2_4.5;Heatweed;levande;14;cortex;;2
M_Parisarieviken_S.;2_4.6;Heatweed;levande;10;cortex;;2
M_Parisarieviken_S.;2_4.7;Heatweed;levande;35;pith;;2
M_Parisarieviken_S.;2_4.8;Heatweed;levande;20;cortex;;2
M_Parisarieviken_S.;2_4.9;Heatweed;död;0;vascular tissue;;2
M_Parisarieviken_S.;2_4.10;Heatweed;levande;3;cortex;;2
M_Parisarieviken_S.;2_5.1;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_5.2;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_5.3;Heatweed;levande;32;cortex;;2
M_Parisarieviken_S.;2_5.4;Heatweed;levande;19;cortex;;2
M_Parisarieviken_S.;2_5.5;Heatweed;död;0;cortex;;2
M_Parisarieviken_S.;2_5.6;Heatweed;levande;25;cortex;;2
M_Parisarieviken_S.;2_5.7;Heatweed;levande;16;cortex;;2
M_Parisarieviken_S.;2_5.8;Heatweed;levande;22;cortex;;2
M_Parisarieviken_S.;2_5.9;Heatweed;levande;6;cortex;;2
M_Parisarieviken_S.;2_5.10;Heatweed;levande;27;pith;;2
M_Parisarieviken_S.;3_1.1;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_1.2;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_1.3;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_1.4;Heatweed;levande;25;cortex;;3
M_Parisarieviken_S.;3_1.5;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_S.;3_1.6;Heatweed;levande;9;cortex;;3
M_Parisarieviken_S.;3_1.7;Heatweed;död;0;pith;;3
M_Parisarieviken_S.;3_1.8;Heatweed;levande;11;pith;;3
M_Parisarieviken_S.;3_1.9;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_1.10;Heatweed;levande;5;cortex;;3
M_Parisarieviken_S.;3_1.11;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_2.1;Heatweed;levande;20;cortex;;3
M_Parisarieviken_S.;3_2.2;Heatweed;levande;3;cortex;;3
M_Parisarieviken_S.;3_2.3;Heatweed;levande;1;cortex;;3
M_Parisarieviken_S.;3_2.4;Heatweed;levande;5;cortex;;3
M_Parisarieviken_S.;3_2.5;Heatweed;levande;14;cortex;;3
M_Parisarieviken_S.;3_2.6;Heatweed;levande;2;cortex;;3
M_Parisarieviken_S.;3_2.7;Heatweed;levande;47;pith;;3
M_Parisarieviken_S.;3_2.8;Heatweed;levande;3;pith;;3
M_Parisarieviken_S.;3_2.9;Heatweed;levande;8;cortex;;3
M_Parisarieviken_S.;3_2.10;Heatweed;levande;11;cortex;;3
M_Parisarieviken_S.;3_3.1;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_3.2;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_3.3;Heatweed;död;0;vascular tissue;;3
M_Parisarieviken_S.;3_3.4;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_3.5;Heatweed;levande;3;cortex;;3
M_Parisarieviken_S.;3_3.6;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_3.7;Heatweed;levande;15;pith;;3
M_Parisarieviken_S.;3_3.8;Heatweed;levande;15;pith;;3
M_Parisarieviken_S.;3_3.9;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_3.10;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_4.1;Heatweed;levande;16;cortex;;3
M_Parisarieviken_S.;3_4.2;Heatweed;levande;15;cortex;;3
M_Parisarieviken_S.;3_4.3;Heatweed;levande;11;cortex;;3
M_Parisarieviken_S.;3_4.4;Heatweed;levande;14;cortex;;3
M_Parisarieviken_S.;3_4.5;Heatweed;levande;142;pith;;3
M_Parisarieviken_S.;3_4.6;Heatweed;levande;84;pith;;3
M_Parisarieviken_S.;3_4.7;Heatweed;levande;37;pith;;3
M_Parisarieviken_S.;3_4.8;Heatweed;levande;55;cortex;;3
M_Parisarieviken_S.;3_4.9;Heatweed;levande;30;cortex;;3
M_Parisarieviken_S.;3_4.10;Heatweed;levande;3;cortex;;3
M_Parisarieviken_S.;3_5.1;Heatweed;levande;3;cortex;;3
M_Parisarieviken_S.;3_5.2;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_5.3;Heatweed;levande;6;cortex;;3
M_Parisarieviken_S.;3_5.4;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_5.5;Heatweed;levande;7;cortex;;3
M_Parisarieviken_S.;3_5.6;Heatweed;levande;3;cortex;;3
M_Parisarieviken_S.;3_5.7;Heatweed;död;0;cortex;;3
M_Parisarieviken_S.;3_5.8;Heatweed;levande;7;cortex;;3
M_Parisarieviken_S.;3_5.9;Heatweed;levande;18;pith;;3
M_Parisarieviken_S.;3_5.10;Heatweed;levande;11;pith;;3
M_Parisarieviken_S.;4_1.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.2;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.3;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.4;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.5;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.6;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.7;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.8;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.9;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_1.10;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.2;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_2.3;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_2.4;Heatweed;död;0;cortex;hyfer;4
M_Parisarieviken_S.;4_2.5;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.6;Heatweed;död med microliv;1;vascular tissue;;4
M_Parisarieviken_S.;4_2.7;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.8;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.9;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_2.10;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.2;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_3.3;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_3.4;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.5;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.6;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.7;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.8;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.9;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_3.10;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.2;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.3;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.4;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.5;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.6;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.7;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.8;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_4.9;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_4.10;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_5.1;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.2;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.3;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.4;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.5;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.6;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.7;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.8;Heatweed;död;0;cortex;;4
M_Parisarieviken_S.;4_5.9;Heatweed;död;0;vascular tissue;;4
M_Parisarieviken_S.;4_5.10;Heatweed;död med microliv;1;vascular tissue;;4
M_Parisarieviken_S.;5_1.1;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.2;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.3;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.4;Heatweed;död;0;cortex;hyfer;5
M_Parisarieviken_S.;5_1.5;Heatweed;död;0;cortex;;5
M_Parisarieviken_S.;5_1.6;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.7;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.8;Heatweed;död;0;pith;;5
M_Parisarieviken_S.;5_1.9;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_1.10;Heatweed;död;0;cortex;;5
M_Parisarieviken_S.;5_2.1;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_2.2;Heatweed;död;0;cortex;;5
M_Parisarieviken_S.;5_2.3;Heatweed;död;0;vascular tissue;;5
M_Parisarieviken_S.;5_2.4;Heatweed;död;0;cortex;;5
M_Parisarieviken_S.;5_2.5;Heatweed;död;0;cortex;hyfer;5
M_Parisarieviken_S.;5_2.6;Heatweed;död;0;pith;hyfer;5
